node_id,x,y
171,3.013360598915638,3.0784412942271002
172,3.1504502700024815,2.67302251497593
173,2.834644202251453,2.4222971425363635
174,2.3817484634135804,2.5769905493479666
175,0.0,4.375
176,0.375,4.084161990856193
177,0.375,2.8341619908561926
178,0.375,3.4591619908561926
179,0.0,3.125
180,0.75,3.793323981712385
181,1.125,3.5024859725685786
182,0.6867396470606086,2.1440662942271
183,0.516485598915638,2.4565662942271
184,1.02724774335055,1.5190662942271
185,0.8569936952055794,1.8315662942271
186,1.549456796746914,2.3696988826813
187,1.2032252459762467,2.1006325884542
188,1.7197108448918845,2.0571988826813
189,2.556068932248971,3.2053116184166264
190,1.6414855989156378,3.4590522667956787
191,2.0987772655823047,3.3321819426061525
192,2.2402628644979425,2.9545862459770595
193,1.924456796746914,2.7038608735374927
194,0.891485598915638,2.7907282850832926
195,1.407971197831276,2.7472945793103927
196,1.2664855989156378,3.1248902759394857
197,5.815340909090909,2.690340909090909
198,5.375,3.0
199,6.255681818181818,2.3806818181818183
200,6.125,3.0
201,6.190340909090909,2.690340909090909
202,7.190340909090909,0.6278409090909091
203,6.880681818181818,1.0681818181818181
204,6.690340909090909,0.8153409090909091
205,0.6702540481449707,0.4911706379564975
206,1.6702540481449706,0.8485119138694925
207,1.1702540481449706,0.669841275912995
208,0.8405080962899414,0.8036706379564975
209,1.0107621444349122,1.1161706379564975
210,1.7032252459762465,1.6543032264106976
211,1.3569936952055794,1.3852369321835976
212,1.6867396470606084,1.251407570140095
